imgPath,imgClass
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0004.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0005.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0006.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0007.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0008.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0009.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0010.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0011.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0012.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0013.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0014.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0015.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0016.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0017.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0018.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0019.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0020.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0021.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0022.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0023.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0024.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0025.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0026.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0027.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0028.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0029.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0030.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0031.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0032.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0033.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0034.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0035.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0036.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0037.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0038.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0039.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0040.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0041.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0042.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0043.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0044.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0045.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0046.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0047.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0048.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0049.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0050.jpg,dolphin
K:/myCBIR_git/dataset_test/dolphin/dolphin_image_0051.jpg,dolphin
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0000.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0001.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0002.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0003.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0004.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0005.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0006.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0007.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0008.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0009.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0010.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0011.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0012.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0013.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0014.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0015.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0016.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0017.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0018.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0019.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0020.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0021.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0022.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0023.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0024.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0025.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0026.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0027.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0028.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0029.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0030.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0031.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0032.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0033.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0034.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0035.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0036.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0037.jpg,dragonfly
K:/myCBIR_git/dataset_test/dragonfly/dragonfly_image_0038.jpg,dragonfly
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0000.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0001.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0002.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0003.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0004.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0005.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0006.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0007.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0008.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0009.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0010.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0011.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0012.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0013.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0014.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0015.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0016.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0017.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0018.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0019.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0020.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0021.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0022.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0023.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0024.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0025.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0026.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0027.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0028.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0029.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0030.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0031.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0032.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0033.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0034.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0035.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0036.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0037.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0038.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0039.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0040.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0041.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0042.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0043.jpg,electric_guitar
K:/myCBIR_git/dataset_test/electric_guitar/electric_guitar_image_0044.jpg,electric_guitar
K:/myCBIR_git/dataset_test/elephant/elephant_image_0000.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0001.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0002.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0003.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0004.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0005.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0006.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0007.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0008.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0009.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0010.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0011.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0012.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0013.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0014.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0015.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0016.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0017.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0018.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0019.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0020.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0021.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0022.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0023.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0024.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0025.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0026.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0027.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0028.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0029.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0030.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0031.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0032.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0033.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0034.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0035.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0036.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0037.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0038.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0039.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0040.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0041.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0042.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0043.jpg,elephant
K:/myCBIR_git/dataset_test/elephant/elephant_image_0044.jpg,elephant
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0000.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0001.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0002.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0003.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0004.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0005.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0006.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0007.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0008.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0009.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0010.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0011.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0012.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0013.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0014.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0015.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0016.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0017.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0018.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0019.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0020.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0021.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0022.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0023.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0024.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0025.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0026.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0027.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0028.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0029.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0030.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0031.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0032.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0033.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0034.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0035.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0036.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0037.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0038.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0039.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0040.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0041.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0042.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0043.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0044.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0045.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0046.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0047.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0048.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0049.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0050.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0051.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0052.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0053.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0054.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0055.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0056.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0057.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0058.jpg,euphonium
K:/myCBIR_git/dataset_test/euphonium/euphonium_image_0059.jpg,euphonium
K:/myCBIR_git/dataset_test/ewer/ewer_image_0000.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0001.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0002.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0003.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0004.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0005.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0006.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0007.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0008.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0009.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0010.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0011.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0012.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0013.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0014.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0015.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0016.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0017.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0018.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0019.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0020.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0021.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0022.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0023.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0024.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0025.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0026.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0027.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0028.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0029.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0030.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0031.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0032.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0033.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0034.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0035.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0036.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0037.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0038.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0039.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0040.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0041.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0042.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0043.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0044.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0045.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0046.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0047.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0048.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0049.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0050.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0051.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0052.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0053.jpg,ewer
K:/myCBIR_git/dataset_test/ewer/ewer_image_0054.jpg,ewer
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0000.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0001.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0002.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0003.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0004.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0005.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0006.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0007.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0008.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0009.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0010.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0011.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0012.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0013.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0014.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0015.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0016.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0017.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0018.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0019.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0020.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0021.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0022.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0023.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0024.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0025.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0026.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0027.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0028.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0029.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0030.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0031.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0032.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0033.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0034.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0035.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0036.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0037.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0038.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0039.jpg,Faces_easy
K:/myCBIR_git/dataset_test/Faces_easy/Faces_easy_image_0040.jpg,Faces_easy
